Date,THREATS_GPR_AI,ACTS_GPR_AI,GPR_AI,GPR_AER,GPR_OIL,GPR_NONOIL,GPR_OIL_MiddleEast,GPR_OIL_Russia,GPR_OIL_USA,GPR_OIL_Venezuela,GPR_OIL_Africa,GPR_OIL_Americas,GPR_OIL_Asia,GPR_OIL_NorthSea
2020-07-28,62.27,58.6,68.19,78.1,243.93,56.7,162.62,0.0,0.0,0.0,0.0,0.0,81.31,0.0
2020-07-29,78.23,49.76,62.29,111.42,0.0,66.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30,118.5,57.12,83.57,116.27,75.65,84.09,0.0,0.0,0.0,0.0,0.0,0.0,75.65,0.0
2020-07-31,90.73,55.6,79.26,81.2,0.0,84.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-01,96.61,91.59,109.18,82.03,0.0,116.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-02,59.05,22.53,43.65,21.02,54.72,42.93,54.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,87.92,25.68,61.24,35.94,93.55,59.12,0.0,93.55,0.0,93.55,0.0,0.0,0.0,0.0
2020-08-04,75.37,66.35,79.1,44.57,232.0,69.1,232.0,77.33,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-05,31.06,38.28,41.07,0.0,74.36,38.89,74.36,74.36,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-06,77.84,47.96,65.76,93.97,69.88,65.49,69.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,110.13,100.0,112.4,63.98,0.0,119.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-08,140.68,104.02,137.78,64.7,0.0,146.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-09,61.47,71.3,63.75,49.89,51.94,64.52,51.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,58.03,160.91,98.04,40.03,0.0,104.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-11,49.39,140.96,96.24,28.69,0.0,102.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-12,46.59,62.01,62.97,77.14,0.0,67.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-13,62.19,61.31,65.15,59.69,77.68,64.33,77.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,94.03,81.8,91.02,30.53,79.45,91.77,79.45,0.0,0.0,79.45,0.0,0.0,0.0,0.0
2020-08-15,148.41,110.73,132.0,243.51,230.47,125.57,230.47,0.0,0.0,115.23,0.0,0.0,0.0,0.0
2020-08-16,84.12,77.41,70.31,72.22,107.41,67.88,107.41,0.0,53.7,0.0,0.0,0.0,0.0,0.0
2020-08-17,79.32,49.76,61.44,59.69,103.57,58.69,0.0,103.57,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-18,100.5,64.27,97.36,74.95,0.0,103.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19,58.05,57.23,68.22,13.93,145.0,63.2,72.5,0.0,0.0,0.0,72.5,0.0,0.0,0.0
2020-08-20,77.77,85.97,87.25,91.05,135.41,84.11,0.0,67.7,0.0,0.0,67.7,0.0,0.0,0.0
2020-08-21,86.93,88.46,97.22,139.28,80.56,98.31,0.0,0.0,0.0,0.0,80.56,0.0,0.0,0.0
2020-08-22,52.34,103.21,92.28,20.63,107.41,91.29,0.0,0.0,0.0,0.0,107.41,0.0,0.0,0.0
2020-08-23,42.6,56.61,52.25,30.67,0.0,55.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,38.07,61.42,46.78,19.1,0.0,49.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-25,60.57,67.18,68.22,69.64,0.0,72.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-26,60.57,47.27,59.32,0.0,0.0,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-27,69.98,88.02,87.92,106.54,0.0,93.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,78.07,71.66,77.52,118.85,154.67,72.47,77.33,77.33,0.0,77.33,0.0,0.0,0.0,0.0
2020-08-29,40.38,63.69,61.7,22.28,116.0,58.15,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0
2020-08-30,62.73,42.51,55.29,10.82,56.31,55.22,0.0,0.0,0.0,0.0,0.0,0.0,56.31,0.0
2020-08-31,128.95,111.72,126.3,86.26,0.0,134.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-01,151.42,140.14,134.39,85.27,0.0,143.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-02,105.02,81.87,76.07,80.87,0.0,81.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-03,85.35,92.28,93.84,75.97,79.09,94.8,79.09,79.09,0.0,0.0,79.09,0.0,0.0,0.0
2020-09-04,134.25,110.81,119.26,120.61,269.07,109.46,0.0,89.69,0.0,0.0,179.38,0.0,0.0,0.0
2020-09-05,65.17,83.15,76.59,63.47,0.0,81.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-06,73.37,31.96,56.15,37.66,0.0,59.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-07,69.0,41.57,65.33,21.16,0.0,69.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-08,50.71,108.32,89.4,31.1,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-09,83.35,82.17,86.54,46.0,0.0,92.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-10,59.79,76.88,76.38,71.73,149.36,71.61,74.68,0.0,0.0,0.0,0.0,74.68,0.0,0.0
2020-09-11,108.16,127.96,123.94,134.31,77.68,126.97,0.0,0.0,0.0,0.0,0.0,77.68,0.0,0.0
2020-09-12,148.64,51.29,104.82,123.05,106.75,104.69,106.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-13,59.14,47.7,52.65,98.9,0.0,56.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-14,95.84,79.37,85.61,84.63,0.0,91.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-15,141.87,72.62,118.65,120.46,156.76,116.15,0.0,78.38,78.38,78.38,0.0,0.0,0.0,0.0
2020-09-16,109.65,56.63,81.31,43.22,0.0,86.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-17,68.89,82.07,84.35,110.9,0.0,89.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-18,86.13,46.57,78.37,76.67,0.0,83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-19,105.81,39.57,70.76,20.14,104.82,68.53,104.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-20,56.73,46.91,47.32,60.59,52.57,46.97,52.57,0.0,52.57,0.0,0.0,0.0,0.0,0.0
2020-09-21,84.51,62.49,74.5,19.43,0.0,79.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-22,52.44,46.53,50.85,72.35,0.0,54.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-23,83.08,34.35,64.57,59.16,0.0,68.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-24,35.93,60.73,57.31,42.49,73.73,56.24,0.0,73.73,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25,58.19,83.44,77.72,72.99,0.0,82.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-26,71.26,60.67,74.23,89.38,0.0,79.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-27,49.11,28.69,45.96,70.27,0.0,48.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-28,48.73,48.05,57.28,57.63,100.0,54.48,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2020-09-29,82.85,47.88,67.16,31.54,0.0,71.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,84.69,50.6,67.87,84.98,147.46,62.67,147.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-01,134.6,37.16,96.5,74.28,0.0,102.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,81.99,67.8,79.27,102.18,0.0,84.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-03,71.46,46.97,53.99,112.68,0.0,57.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04,56.3,33.64,44.12,75.33,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-05,85.59,29.21,58.03,72.67,0.0,61.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,29.98,29.56,35.24,148.93,0.0,37.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,70.19,53.82,64.16,129.12,0.0,68.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,47.51,28.1,44.67,39.33,68.24,43.13,0.0,68.24,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,75.02,52.04,70.21,107.34,159.63,64.36,159.63,0.0,0.0,0.0,0.0,0.0,79.82,0.0
2020-10-10,79.32,88.86,80.51,119.38,207.14,72.23,0.0,0.0,0.0,0.0,0.0,0.0,207.14,0.0
2020-10-11,67.3,47.14,62.45,29.32,101.76,59.88,0.0,0.0,0.0,0.0,0.0,0.0,101.76,0.0
2020-10-12,104.55,56.87,76.27,39.79,0.0,81.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,114.82,45.28,86.03,79.21,0.0,91.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-14,48.36,47.68,52.78,38.13,0.0,56.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-15,88.7,24.98,68.51,55.95,72.8,68.23,72.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,103.98,89.7,105.41,28.69,74.68,107.42,74.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-17,115.0,94.48,110.39,84.63,0.0,117.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,61.69,77.41,69.21,61.9,53.7,70.22,0.0,0.0,0.0,0.0,0.0,0.0,53.7,0.0
2020-10-19,61.73,68.46,77.08,106.46,0.0,82.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-20,88.83,100.85,91.75,118.85,0.0,97.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-21,59.79,79.45,71.8,43.04,0.0,76.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,48.85,50.56,55.97,40.44,93.55,53.52,0.0,0.0,0.0,0.0,0.0,0.0,93.55,0.0
2020-10-23,55.54,18.25,41.97,29.19,75.98,39.74,0.0,0.0,0.0,0.0,75.98,0.0,0.0,0.0
2020-10-24,84.51,72.91,86.92,77.74,202.33,79.37,0.0,0.0,0.0,0.0,202.33,0.0,0.0,0.0
2020-10-25,50.04,34.02,43.61,38.09,49.57,43.21,49.57,49.57,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-26,76.62,61.15,57.89,40.27,0.0,61.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-27,58.35,52.04,68.58,46.0,0.0,73.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-28,68.66,91.87,77.82,67.67,0.0,82.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-29,59.03,83.5,75.41,14.16,98.31,73.91,0.0,0.0,0.0,0.0,0.0,0.0,98.31,0.0
2020-10-30,71.1,72.69,61.9,87.2,151.31,56.06,151.31,75.65,0.0,75.65,0.0,0.0,0.0,0.0
2020-10-31,61.95,40.71,48.54,18.99,0.0,51.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,53.34,27.14,47.53,37.99,0.0,50.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,84.3,12.31,55.04,86.15,0.0,58.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-03,60.29,72.95,78.92,90.75,0.0,84.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-04,35.33,42.3,40.04,41.78,0.0,42.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-05,36.93,33.98,34.73,67.94,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,38.04,60.58,53.3,48.45,0.0,56.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-07,58.5,74.64,74.83,75.97,0.0,79.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-08,34.22,21.93,33.18,47.21,0.0,35.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-09,131.39,25.28,88.51,141.49,0.0,94.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-10,81.28,28.44,64.72,57.88,0.0,68.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-11,70.66,54.74,69.7,41.78,72.5,69.52,0.0,0.0,0.0,0.0,72.5,0.0,0.0,0.0
2020-11-12,61.86,83.85,83.3,56.9,74.04,83.91,74.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,65.95,45.12,60.91,89.14,77.33,59.83,0.0,77.33,77.33,0.0,0.0,0.0,0.0,0.0
2020-11-14,51.19,46.26,57.65,23.54,0.0,61.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-15,17.7,60.1,46.23,75.97,150.65,39.4,0.0,0.0,0.0,0.0,75.33,0.0,0.0,0.0
2020-11-16,80.27,104.32,90.06,40.27,209.64,82.24,209.64,0.0,0.0,104.82,0.0,104.82,104.82,0.0
2020-11-17,70.1,24.88,56.03,61.9,80.56,54.42,80.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-18,82.81,65.31,70.91,117.52,67.97,71.1,67.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,54.84,90.92,76.17,41.27,71.61,76.47,71.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,69.46,49.3,70.21,30.67,0.0,74.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,44.87,70.03,61.52,41.27,214.82,51.5,0.0,107.41,0.0,0.0,0.0,0.0,214.82,0.0
2020-11-22,43.0,51.6,47.24,20.63,161.11,39.79,107.41,53.7,0.0,0.0,0.0,0.0,53.7,0.0
2020-11-23,83.42,92.97,78.86,0.0,0.0,84.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-24,71.64,38.52,59.32,107.83,187.1,50.97,187.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,94.09,52.18,81.21,64.91,0.0,86.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-26,38.03,74.98,60.65,59.96,0.0,64.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,72.03,61.33,75.04,72.28,0.0,79.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,83.86,119.43,112.26,77.14,0.0,119.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,56.98,58.26,53.33,93.18,121.26,48.89,121.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,77.65,65.07,70.73,64.28,0.0,75.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,75.71,92.56,78.31,167.14,174.0,72.05,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,90.98,69.2,80.96,100.43,74.68,81.38,74.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,72.17,60.98,62.1,28.45,74.04,61.32,74.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,90.59,58.69,77.58,71.43,0.0,82.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,84.12,87.08,101.34,92.85,0.0,107.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,42.86,47.77,43.81,82.28,0.0,46.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,69.0,37.79,56.32,63.47,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,89.73,38.7,79.1,61.9,161.11,73.74,80.56,0.0,0.0,80.56,0.0,80.56,0.0,0.0
2020-12-09,74.26,50.33,69.55,76.84,66.67,69.74,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-10,109.67,63.89,80.56,82.54,143.21,76.47,143.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,102.33,46.35,87.77,76.32,0.0,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,53.0,74.64,71.19,41.78,0.0,75.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,48.32,64.65,56.79,38.09,0.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,46.85,56.08,60.96,36.94,0.0,64.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,52.92,110.15,91.58,129.81,84.47,92.04,84.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,46.99,69.49,64.44,86.45,0.0,68.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,51.99,112.76,93.19,57.39,0.0,99.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,107.61,57.59,88.53,118.78,0.0,94.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-19,75.71,90.36,84.3,43.98,0.0,89.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,49.81,23.57,40.98,11.0,0.0,43.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,95.18,72.51,81.36,71.63,0.0,86.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,69.89,97.61,88.98,64.28,0.0,94.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,48.76,60.73,55.8,56.66,73.73,54.63,0.0,0.0,0.0,73.73,0.0,73.73,0.0,0.0
2020-12-24,54.28,45.07,53.73,78.84,0.0,57.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,46.59,75.16,72.18,70.13,0.0,76.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-26,23.3,97.61,71.87,64.28,0.0,76.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-27,32.33,53.13,46.87,35.69,0.0,49.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-28,66.73,80.97,78.43,84.98,0.0,83.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-29,62.03,133.1,98.63,60.41,0.0,105.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-30,25.24,49.76,44.49,34.82,0.0,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,73.42,83.24,88.45,101.29,105.46,87.33,105.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,69.89,42.11,61.6,128.57,0.0,65.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02,107.2,42.28,88.2,29.58,0.0,93.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03,59.04,45.27,51.4,24.14,0.0,54.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04,110.47,33.8,76.11,168.19,109.43,73.93,109.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05,94.09,57.97,72.57,113.59,84.47,71.79,84.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06,89.84,97.14,97.07,127.95,166.51,92.53,83.25,0.0,0.0,83.25,0.0,0.0,0.0,0.0
2021-01-07,39.39,84.96,73.79,13.59,0.0,78.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,51.43,95.77,77.23,110.37,0.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09,80.0,48.82,69.4,105.12,0.0,73.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10,55.88,56.87,61.44,79.59,0.0,65.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11,78.58,119.43,94.28,54.21,0.0,100.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12,134.03,91.48,119.66,184.92,0.0,127.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13,169.09,94.55,120.13,83.57,72.5,123.24,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14,150.82,77.89,111.14,52.85,0.0,118.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,174.92,77.22,119.67,115.27,75.0,122.59,0.0,0.0,75.0,0.0,0.0,0.0,75.0,0.0
2021-01-16,136.54,93.19,113.16,173.9,0.0,120.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,112.89,97.17,95.83,79.12,51.48,98.73,51.48,0.0,51.48,0.0,0.0,0.0,0.0,0.0
2021-01-18,182.08,120.89,141.94,102.54,0.0,151.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19,108.07,49.55,76.8,27.74,0.0,81.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20,68.49,80.18,76.72,23.62,122.97,73.7,0.0,0.0,0.0,61.48,0.0,0.0,61.48,0.0
2021-01-21,56.29,44.4,51.6,24.85,64.68,50.75,0.0,0.0,0.0,0.0,0.0,0.0,64.68,0.0
2021-01-22,123.28,47.56,91.35,73.95,0.0,97.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23,65.02,30.36,56.31,18.89,0.0,59.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-24,55.41,30.14,44.91,42.18,0.0,47.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25,67.3,48.89,47.87,58.64,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26,68.83,59.71,63.1,30.39,0.0,67.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27,81.99,80.84,79.27,102.18,0.0,84.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28,59.22,55.73,58.53,89.14,0.0,62.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,99.16,71.34,92.92,103.54,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30,85.42,42.11,70.73,42.86,0.0,75.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31,62.91,26.58,48.59,39.68,51.63,48.39,0.0,0.0,0.0,0.0,0.0,0.0,51.63,0.0
2021-02-01,35.17,61.64,57.41,43.13,0.0,61.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-02,56.87,100.92,88.57,62.77,0.0,94.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-03,61.69,82.94,75.8,46.43,0.0,80.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-04,75.06,135.25,101.91,85.71,0.0,108.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,80.05,60.5,70.56,117.81,0.0,75.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-06,113.32,119.43,107.93,86.26,112.26,107.65,112.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-07,34.98,45.38,44.36,50.8,0.0,47.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08,36.71,68.76,49.62,40.52,0.0,52.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-09,44.45,57.52,50.62,46.0,0.0,53.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-10,53.22,47.47,52.13,55.95,0.0,55.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-11,54.36,56.14,59.32,28.57,0.0,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,80.96,59.12,70.48,82.74,0.0,75.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-13,89.88,46.23,73.48,64.7,0.0,78.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-14,54.55,31.53,44.22,31.14,54.04,43.57,54.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-15,54.71,80.9,64.3,21.57,112.26,61.16,112.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16,66.2,97.89,79.75,73.07,0.0,84.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-17,100.5,85.69,90.98,14.99,78.03,91.83,0.0,0.0,0.0,0.0,78.03,0.0,0.0,0.0
2021-02-18,67.02,93.0,81.69,68.5,0.0,87.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19,107.86,57.26,84.52,137.37,0.0,90.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20,90.46,100.82,94.76,21.71,0.0,100.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21,73.31,87.76,72.83,28.9,0.0,77.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,61.95,40.71,50.56,94.96,0.0,53.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-23,50.71,99.99,84.43,93.29,0.0,89.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-24,136.28,64.69,99.37,97.5,72.5,101.12,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-25,70.79,25.85,57.01,115.77,0.0,60.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-26,87.78,89.43,103.17,129.19,0.0,109.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-27,52.67,144.65,117.17,83.05,0.0,124.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,53.84,70.14,68.93,63.67,0.0,73.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,91.22,115.11,105.07,120.82,0.0,111.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-02,52.8,122.49,93.09,102.85,89.23,93.34,89.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-03,82.59,86.86,88.98,136.75,0.0,94.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
